pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path1052	23	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.03125397130764751	0.33580319754984156	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1050	3	REACTOME_GDP_FUCOSE_BIOSYNTHESIS	0.03128330289356801	0.33583446225295005	REACTOME_GDP_FUCOSE_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path410	10	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.031418082842637106	0.33699673473877634	REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path200	28	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.03157720444685831	0.33841792062570303	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path683	10	REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	0.03169700996461646	0.3394157101547283	REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	M7578	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19279	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19279
path550	3	REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	0.03264303057799959	0.3490577450904566	REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path282	12	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	0.032652374635534005	0.3490577450904566	REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path80	12	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.03300426038136702	0.35252295838529435	REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	M514	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111080	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Spry regulation of FGF signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_111080
path1560	4	REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	0.03318515645860117	0.35415752243108156	REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1146	9	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.03403868290162624	0.3629617451586457	REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	M784	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1785	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Citric acid cycle (TCA cycle)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1785
path1533	6	REACTOME_PEXOPHAGY	0.034433722632216245	0.3668663643758937	REACTOME_PEXOPHAGY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path679	121	REACTOME_MUSCLE_CONTRACTION	0.03446791356703032	0.3669230806585446	REACTOME_MUSCLE_CONTRACTION	M5485	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_17044	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Muscle contraction	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_17044
path1297	4	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	0.03475837565392058	0.3697055157734683	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1216	12	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	0.03479383608315337	0.36977325495665403	REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS	M497	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1096	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Processing of Intronless Pre-mRNAs	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1096
path462	6	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	0.035366492090182604	0.37554518468050185	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	M660	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120996	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Hyaluronan uptake and degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120996
path620	43	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	0.03583394993202877	0.3801913460759005	REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	M625	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15344	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Chemokine receptors bind chemokines	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15344
path923	15	REACTOME_RHO_GTPASES_ACTIVATE_CIT	0.03609903320125554	0.3826843927411995	REACTOME_RHO_GTPASES_ACTIVATE_CIT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1417	12	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	0.03664825218563906	0.3881828854747001	REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1369	55	REACTOME_RAB_REGULATION_OF_TRAFFICKING	0.03676962690255584	0.389144214859678	REACTOME_RAB_REGULATION_OF_TRAFFICKING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1398	12	REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	0.03684078033745866	0.3895728796828342	REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path778	2	REACTOME_FREE_FATTY_ACID_RECEPTORS	0.036891367853099565	0.38978353828290985	REACTOME_FREE_FATTY_ACID_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path662	32	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	0.03722286604891563	0.3929594029359433	REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path340	8	REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.03735737779980783	0.39405214900111507	REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1547	10	REACTOME_DISEASES_OF_DNA_REPAIR	0.037973854198489206	0.40002136194556637	REACTOME_DISEASES_OF_DNA_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path216	13	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.03798622108085254	0.40002136194556637	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	M6121	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8024	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Initial triggering of complement	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8024
path1490	10	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.03810466090674453	0.400936439788373	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path253	4	REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	0.03841206616024229	0.40383664953123555	REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1251	5	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	0.03922285483469412	0.41201990060199434	REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1213	3	REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	0.03943975683698777	0.41395625400205105	REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1557	16	REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	0.03982047207377729	0.4172283443512744	REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1268	20	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	0.039835661439205625	0.4172283443512744	REACTOME_MET_ACTIVATES_PTK2_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path673	14	REACTOME_SIGNAL_AMPLIFICATION	0.03984998190306911	0.4172283443512744	REACTOME_SIGNAL_AMPLIFICATION	M9379	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20524	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signal amplification	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20524
path1023	18	REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.039974541856835646	0.4181880128669337	REACTOME_CARGO_CONCENTRATION_IN_THE_ER	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1261	6	REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS	0.04086742393099789	0.4271771861732294	REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path249	4	REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	0.04094404846569546	0.42762645719764547	REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1272	8	REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	0.04124713413168513	0.4304382463817708	REACTOME_MET_ACTIVATES_RAP1_AND_RAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path41	9	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	0.041605507537509204	0.4338219092611296	REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1	M1015	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_329	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Inhibition of replication initiation of damaged DNA by RB1/E2F1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_329
path276	10	REACTOME_GAB1_SIGNALOSOME	0.041764988158454024	0.4351135135455196	REACTOME_GAB1_SIGNALOSOME	M10450	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12578	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GAB1 signalosome	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12578
path134	3	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	0.04179784323823463	0.4351135135455196	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path258	5	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	0.041956815475942606	0.436410985847049	REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1229	5	REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	0.04235524603429974	0.4401950093738552	REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1567	26	REACTOME_RND1_GTPASE_CYCLE	0.04322839486877269	0.44890253176196165	REACTOME_RND1_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path16	4	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	0.04422127389385187	0.45883815341311235	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path195	4	REACTOME_2_LTR_CIRCLE_FORMATION	0.04431289298025605	0.4594137577174837	REACTOME_2_LTR_CIRCLE_FORMATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path837	8	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	0.04483644182513014	0.46446280442404264	REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1007	6	REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5	0.04509946215336598	0.4668069985425808	REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5	NA	NA	NA	NA	NA	NA	NA	NA	NA
path915	18	REACTOME_INTRAFLAGELLAR_TRANSPORT	0.04600760066335163	0.47581931217461815	REACTOME_INTRAFLAGELLAR_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1311	5	REACTOME_REGULATION_OF_PTEN_LOCALIZATION	0.04611388146738799	0.47653074975327625	REACTOME_REGULATION_OF_PTEN_LOCALIZATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1201	76	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	0.04620900235788969	0.47712580104399416	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	NA	NA	NA	NA	NA	NA	NA	NA	NA
path700	6	REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	0.04695078312943903	0.4843914797816513	REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path72	9	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	0.04716289560242521	0.48618521444007623	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	M569	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116005	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in SHC1 events in ERBB4 signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116005
path415	8	REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	0.04782974084051035	0.4926599185762944	REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	M14582	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13415	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in p75NTR recruits signalling complexes	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13415
path728	11	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	0.04833621259499708	0.4974735824849553	REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN	M813	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19189	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis, Secretion, and Deacylation of Ghrelin	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19189
path82	21	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	0.048393698512458005	0.4976622589236676	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	M1075	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75918	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Inwardly rectifying K+ channels	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_75918
path746	9	REACTOME_ACTIVATION_OF_RAC1	0.04874136783649671	0.5008323529128338	REACTOME_ACTIVATION_OF_RAC1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path99	11	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	0.04925762387444546	0.5057282060005219	REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND	NA	NA	NA	NA	NA	NA	NA	NA	NA
path740	4	REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	0.04940791801979546	0.5068618566286733	REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path391	6	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	0.05033361899395982	0.5159419430679467	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path152	61	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.050439789540030894	0.5165594556767632	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path590	5	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	0.05047514193876953	0.5165594556767632	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path798	6	REACTOME_NRCAM_INTERACTIONS	0.050801429831456545	0.5194804044325728	REACTOME_NRCAM_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path779	7	REACTOME_RSK_ACTIVATION	0.050864796332999805	0.5197102619226357	REACTOME_RSK_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1278	7	REACTOME_PROTEIN_METHYLATION	0.05114332579253477	0.5221364085231838	REACTOME_PROTEIN_METHYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path588	12	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	0.05155837169210542	0.525951276488896	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1489	5	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.05207194556964232	0.5307643121452235	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1509	5	REACTOME_STAT5_ACTIVATION	0.05242438694977209	0.5339285426513352	REACTOME_STAT5_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path541	40	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	0.05256372860664485	0.5349190795872939	REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path218	9	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	0.053039998506093596	0.5393340664357187	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	M1078	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8012	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Creation of C4 and C2 activators	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8012
path372	74	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	0.05397480928847532	0.5484009134803929	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	M8240	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11152	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_11152
path602	13	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	0.054484105313707454	0.5530728417724672	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1234	7	REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	0.0545216564089608	0.5530728417724672	REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1540	15	REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	0.055106625162333105	0.5585610411964168	REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path338	10	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.056347712229050474	0.5706856140071045	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path353	6	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	0.05648208967839574	0.5715265014618208	REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1041	4	REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE	0.056520668290012364	0.5715265014618208	REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path395	8	REACTOME_CS_DS_DEGRADATION	0.05686752696846905	0.5745767703572092	REACTOME_CS_DS_DEGRADATION	M651	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120888	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in CS/DS degradation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120888
path870	22	REACTOME_REGULATION_OF_TNFR1_SIGNALING	0.05693994747244448	0.5748515342233369	REACTOME_REGULATION_OF_TNFR1_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1590	10	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.05701391644185402	0.5751414824707883	REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	M556	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115835	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Termination of O-glycan biosynthesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115835
path762	4	REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	0.057254202393114545	0.5769324009808509	REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path10	8	REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	0.05729257552111694	0.5769324009808509	REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path803	6	REACTOME_INTERLEUKIN_1_PROCESSING	0.05732762075425526	0.5769324009808509	REACTOME_INTERLEUKIN_1_PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path591	6	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	0.05807920755560488	0.5837908399291462	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path680	16	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	0.05810097750385734	0.5837908399291462	REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	M14309	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19388	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in G-protein beta:gamma signalling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19388
path526	5	REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE	0.05832561366464416	0.5855850409092063	REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1463	3	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	0.059555574597225845	0.597461833006414	REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1402	4	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	0.0598236826015964	0.5996781883011753	REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1483	12	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.05988662891349465	0.5998361111475421	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path460	6	REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.061624756699321014	0.6167595166602774	REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1371	44	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	0.06184510744814647	0.6184778642752207	REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path871	19	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	0.06190366700872588	0.6185768001176781	REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1162	7	REACTOME_PYRIMIDINE_CATABOLISM	0.06248351465755397	0.6238804969448764	REACTOME_PYRIMIDINE_CATABOLISM	M10654	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1023	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Pyrimidine catabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_1023
