pathways	n_tested	terms	rawp	FDR_BY	STANDARD_NAME	SYSTEMATIC_NAME	EXTERNAL_DETAILS_URL	CHIP	CATEGORY_CODE	SUB_CATEGORY_CODE	CONTRIBUTOR	CONTRIBUTOR_ORG	DESCRIPTION_BRIEF	ID
path475	14	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.7122316245689685	1	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	M633	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120734	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120734
path297	19	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.7143687170640396	1	REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	M779	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_17025	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Downstream signal transduction	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_17025
path1320	4	REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	0.7152052433347968	1	REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path216	13	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	0.7177792823177908	1	REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	M6121	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8024	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Initial triggering of complement	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_8024
path764	4	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	0.7238737829828291	1	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1269	4	REACTOME_CREB3_FACTORS_ACTIVATE_GENES	0.724644976295138	1	REACTOME_CREB3_FACTORS_ACTIVATE_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path33	156	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	0.724655905854054	1	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	M15514	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13477	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Transmission across Chemical Synapses	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13477
path334	7	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.7250424899135707	1	REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	M2661	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13443	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulated proteolysis of p75NTR	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13443
path1456	17	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.7254014868363977	1	REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1443	42	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.7254847270127723	1	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	M973	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25162	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Interferon alpha/beta signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25162
path284	4	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.7282106753429881	1	REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	M757	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15461	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Acetylcholine Binding And Downstream Events	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15461
path629	10	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.728930461109059	1	REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path452	5	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	0.7326829841053688	1	REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1494	15	REACTOME_LONG_TERM_POTENTIATION	0.7345486500788733	1	REACTOME_LONG_TERM_POTENTIATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path703	13	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.7353484613358733	1	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	M5488	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18422	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Trafficking of GluR2-containing AMPA receptors	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_18422
path1140	2	REACTOME_TRYPTOPHAN_CATABOLISM	0.735580183761662	1	REACTOME_TRYPTOPHAN_CATABOLISM	M1084	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_916	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Tryptophan catabolism	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_916
path174	10	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.7360737777515727	1	REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	M1093	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_952	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis of glycosylphosphatidylinositol (GPI)	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_952
path369	4	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.7375269675233219	1	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path323	30	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.737643238933046	1	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	M607	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118744	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Pre-NOTCH Expression and Processing	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118744
path548	4	REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	0.7380682733520743	1	REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1062	32	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	0.7391561769348991	1	REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path193	15	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	0.7392122378209549	1	REACTOME_SIGNALING_BY_EGFR_IN_CANCER	M563	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115871	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by EGFR in Cancer	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_115871
path351	10	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	0.7393764205629318	1	REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING	M570	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116008	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in PI3K events in ERBB2 signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_116008
path108	5	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	0.7394364109138545	1	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1522	67	REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.7399978660879348	1	REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path985	19	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.7411106393146536	1	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	NA	NA	NA	NA	NA	NA	NA	NA	NA
path915	18	REACTOME_INTRAFLAGELLAR_TRANSPORT	0.7424440972190433	1	REACTOME_INTRAFLAGELLAR_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path893	7	REACTOME_PHYSIOLOGICAL_FACTORS	0.7431821130928032	1	REACTOME_PHYSIOLOGICAL_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path887	4	REACTOME_PHASE_3_RAPID_REPOLARISATION	0.7433355999552796	1	REACTOME_PHASE_3_RAPID_REPOLARISATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1060	30	REACTOME_COMPLEX_I_BIOGENESIS	0.7449410628910803	1	REACTOME_COMPLEX_I_BIOGENESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path865	3	REACTOME_SIGNALING_BY_LRP5_MUTANTS	0.7461293973164161	1	REACTOME_SIGNALING_BY_LRP5_MUTANTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path339	4	REACTOME_MINERALOCORTICOID_BIOSYNTHESIS	0.7471017999230473	1	REACTOME_MINERALOCORTICOID_BIOSYNTHESIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1593	28	REACTOME_GABA_RECEPTOR_ACTIVATION	0.7473637084300481	1	REACTOME_GABA_RECEPTOR_ACTIVATION	M976	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25199	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in GABA receptor activation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25199
path1083	6	REACTOME_MET_RECEPTOR_ACTIVATION	0.7478317167522698	1	REACTOME_MET_RECEPTOR_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path28	2	REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS	0.7491365250104918	1	REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1432	3	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE	0.7514805068246421	1	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path547	7	REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	0.7516059853924983	1	REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9	NA	NA	NA	NA	NA	NA	NA	NA	NA
path408	32	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.7517713803803553	1	REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1078	11	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	0.7546570868298933	1	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1390	23	REACTOME_RHOU_GTPASE_CYCLE	0.7558917088739516	1	REACTOME_RHOU_GTPASE_CYCLE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path857	29	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	0.7570226352212581	1	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1488	12	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	0.7597901502141505	1	REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1418	3	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	0.761361869754542	1	REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path849	10	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	0.7621779942110508	1	REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path790	158	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.7639677922265402	1	REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	M894	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22426	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Asparagine N-linked glycosylation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_22426
path366	12	REACTOME_SIGNALING_BY_NOTCH2	0.7648315330924408	1	REACTOME_SIGNALING_BY_NOTCH2	M604	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118721	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signaling by NOTCH2	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_118721
path14	4	REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.7687135857190542	1	REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path673	14	REACTOME_SIGNAL_AMPLIFICATION	0.7691492771553524	1	REACTOME_SIGNAL_AMPLIFICATION	M9379	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20524	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signal amplification	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20524
path751	8	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.7691636815736772	1	REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	M18308	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20647	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Thromboxane signalling through TP receptor	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20647
path631	74	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	0.7703109159916688	1	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path813	6	REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	0.7716592934635926	1	REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path205	9	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.7722726393766821	1	REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	M639	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120756	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Synthesis of PIPs at the early endosome membrane	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_120756
path270	9	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.773669942727847	1	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	M10122	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12435	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Retrograde neurotrophin signalling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_12435
path702	17	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.7746377661220194	1	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	M10959	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19200	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Other semaphorin interactions	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19200
path1462	15	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.7752161343520049	1	REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	M1003	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25374	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in IKK complex recruitment mediated by RIP1	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25374
path1470	5	REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR	0.7759221990700327	1	REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR	NA	NA	NA	NA	NA	NA	NA	NA	NA
path382	6	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	0.7768036541441906	1	REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1464	6	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.7780450986190538	1	REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	NA	NA	NA	NA	NA	NA	NA	NA	NA
path296	23	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	0.7808571568106105	1	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	M17541	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13698	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Regulation of beta-cell development	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_13698
path1185	7	REACTOME_SIGNAL_ATTENUATION	0.7819028820209856	1	REACTOME_SIGNAL_ATTENUATION	M14236	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_508	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Signal attenuation	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_508
path24	13	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	0.7827931989916174	1	REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB	M759	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15497	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in PKA-mediated phosphorylation of CREB	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_15497
path1332	3	REACTOME_TYROSINE_CATABOLISM	0.7850269901643483	1	REACTOME_TYROSINE_CATABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1586	4	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	0.785076298852702	1	REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING	M967	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25120	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_25120
path1271	4	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	0.7866849117820562	1	REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path760	25	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	0.7882588547319688	1	REACTOME_LYSOSOME_VESICLE_BIOGENESIS	M2881	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19287	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Lysosome Vesicle Biogenesis	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_19287
path1173	89	REACTOME_DEATH_RECEPTOR_SIGNALLING	0.7895790253220695	1	REACTOME_DEATH_RECEPTOR_SIGNALLING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path999	11	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	0.7909398889386873	1	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path898	11	REACTOME_IRAK4_DEFICIENCY_TLR2_4	0.7921785865832212	1	REACTOME_IRAK4_DEFICIENCY_TLR2_4	NA	NA	NA	NA	NA	NA	NA	NA	NA
path260	40	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	0.7924392888471584	1	REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE	NA	NA	NA	NA	NA	NA	NA	NA	NA
path877	1	REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	0.7934443292083954	1	REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path560	16	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	0.7937227117441683	1	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1052	23	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	0.7939907880398004	1	REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1562	22	REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	0.7947403460434016	1	REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN	NA	NA	NA	NA	NA	NA	NA	NA	NA
path678	37	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.7963341506201798	1	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path494	15	REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	0.7965039243918262	1	REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path846	19	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.7981295852847524	1	REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1564	28	REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	0.7986630458343776	1	REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path610	149	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.8003791504504729	1	REACTOME_SIGNALING_BY_ROBO_RECEPTORS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1241	5	REACTOME_SIGNALING_BY_MST1	0.800655971799195	1	REACTOME_SIGNALING_BY_MST1	NA	NA	NA	NA	NA	NA	NA	NA	NA
path16	4	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	0.8007353284674598	1	REACTOME_RELEASE_OF_APOPTOTIC_FACTORS_FROM_THE_MITOCHONDRIA	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1295	4	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	0.8007845725265469	1	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1352	93	REACTOME_FATTY_ACID_METABOLISM	0.8016700747314832	1	REACTOME_FATTY_ACID_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1196	8	REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	0.8020837359237215	1	REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	NA	NA	NA	NA	NA	NA	NA	NA	NA
path753	12	REACTOME_DEADENYLATION_OF_MRNA	0.8024526724964482	1	REACTOME_DEADENYLATION_OF_MRNA	M13492	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20514	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Deadenylation of mRNA	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20514
path1489	5	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.8027876069257662	1	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	NA	NA	NA	NA	NA	NA	NA	NA	NA
path978	13	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	0.8032316412801987	1	REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA
path797	49	REACTOME_CELL_JUNCTION_ORGANIZATION	0.8035291005392226	1	REACTOME_CELL_JUNCTION_ORGANIZATION	M19248	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20676	EntrezGeneIds	C2	CP:REACTOME	Reactome	Reactome	Genes involved in Cell junction organization	http://www.reactome.org/cgi-bin/eventbrowser_st_id?ST_ID=REACT_20676
path401	60	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	0.8035388008510403	1	REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS	NA	NA	NA	NA	NA	NA	NA	NA	NA
path1570	12	REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	0.8043162915964115	1	REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	NA	NA	NA	NA	NA	NA	NA	NA	NA
