# GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_bonferroni,p_sidak,p_holm,p_fdr_bh,study_items
GO:1901360,BP,p,organic cyclic compound metabolic process,91/500,1051/4382,0.0012236358887755634,3,91,1.0,1.0,1.0,0.13581192997895633,"47, 240, 353, 468, 523, 546, 1284, 1355, 1595, 1633, 2030, 2271, 2547, 2778, 2873, 3303, 3418, 3550, 4204, 4552, 4858, 5205, 5431, 5432, 5438, 5439, 5464, 5546, 5728, 5810, 5884, 5901, 5936, 5976, 6627, 6629, 6749, 6827, 6832, 7520, 7596, 7737, 8446, 8505, 8566, 8861, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 10200, 10286, 10519, 10856, 10919, 10933, 10992, 11052, 11073, 23169, 23417, 23450, 23524, 23560, 25842, 25896, 51347, 51514, 51547, 51574, 51728, 54517, 54663, 54677, 55035, 55159, 55201, 55234, 55577, 55718, 55729, 56647, 64062, 64746, 65123, 79005, 79706, 79731"
GO:0035556,BP,p,intracellular signal transduction,40/500,539/4382,0.0014143514180951944,5,40,1.0,1.0,1.0,0.15404534043440554,"374, 468, 546, 868, 1123, 1847, 1848, 2258, 2810, 2873, 3265, 4609, 4763, 5293, 5364, 5580, 5728, 6271, 6352, 7133, 7531, 8915, 9693, 10010, 10048, 10758, 10971, 11215, 23286, 23348, 23647, 23683, 28996, 29108, 29110, 30851, 51347, 51514, 51735, 80254"
GO:0006614,BP,p,SRP-dependent cotranslational protein targeting to membrane,0/500,60/4382,0.0014659536191463046,13,0,1.0,1.0,1.0,0.15781106418873395,
GO:0034641,BP,p,cellular nitrogen compound metabolic process,97/500,1101/4382,0.0014760087520655572,3,97,1.0,1.0,1.0,0.15781106418873395,"47, 353, 468, 523, 546, 1284, 1355, 1633, 2030, 2271, 2547, 2778, 2873, 3303, 3418, 3550, 4204, 4552, 4858, 5431, 5432, 5438, 5439, 5464, 5546, 5728, 5810, 5884, 5901, 5936, 5976, 6150, 6627, 6629, 6723, 6749, 6827, 6832, 7520, 7596, 7737, 8446, 8505, 8566, 8861, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 10200, 10286, 10519, 10573, 10856, 10919, 10933, 10992, 11052, 11073, 23169, 23417, 23450, 23524, 23560, 25842, 25896, 51069, 51347, 51514, 51547, 51574, 51582, 51728, 54517, 54663, 54677, 54948, 55035, 55159, 55168, 55201, 55234, 55577, 55718, 55729, 56647, 64062, 65005, 65123, 79005, 79590, 79706, 79731, 80142"
GO:0000209,BP,p,protein polyubiquitination,5/500,138/4382,0.0015822498784144087,10,5,1.0,1.0,1.0,0.16612198273010378,"9025, 9246, 10758, 26190, 51514"
GO:0051179,BP,p,localization,146/500,1557/4382,0.0017408268836601602,1,146,1.0,1.0,1.0,0.1811392544837099,"47, 87, 101, 161, 240, 301, 341, 353, 360, 374, 476, 493, 523, 537, 546, 634, 868, 999, 1211, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 1525, 1604, 1639, 1891, 1968, 1984, 2030, 2258, 2280, 2547, 2548, 2669, 2896, 3055, 3265, 3303, 3308, 3382, 3385, 3550, 3775, 3911, 3927, 4043, 4204, 4609, 4697, 5116, 5195, 5205, 5250, 5293, 5580, 5611, 5660, 5796, 5825, 5901, 5905, 5976, 6279, 6280, 6281, 6352, 6363, 6558, 6811, 6834, 7114, 7133, 7417, 7520, 7531, 7991, 8322, 8566, 8655, 8867, 9016, 9026, 9167, 9197, 9296, 9377, 9693, 9857, 9873, 10252, 10312, 10525, 10634, 10723, 10730, 10856, 10916, 10971, 11046, 11130, 11133, 11215, 11230, 22919, 23095, 23122, 23136, 23169, 23177, 23256, 23396, 23406, 23417, 23555, 23633, 23636, 23647, 23760, 26020, 26063, 26130, 27032, 27342, 29103, 29108, 51203, 51735, 54677, 55035, 55201, 56288, 57130, 64422, 79003, 79714, 80142, 80254, 81539, 90993, 374291"
GO:0038093,BP,p,Fc receptor signaling pathway,3/500,108/4382,0.0018825437720731183,7,3,1.0,1.0,1.0,0.1924488168398256,"3055, 5580, 8915"
GO:0061013,BP,p,regulation of mRNA catabolic process,3/500,108/4382,0.0018825437720731183,8,3,1.0,1.0,1.0,0.1924488168398256,"3303, 5580, 5976"
GO:0006402,BP,p,mRNA catabolic process,3/500,109/4382,0.0019141287839082215,8,3,1.0,1.0,1.0,0.1939761465014471,"3303, 5976, 6832"
GO:0031145,BP,p,anaphase-promoting complex-dependent catabolic process,0/500,54/4382,0.002114099088349228,10,0,1.0,1.0,1.0,0.20703958634976385,
GO:0002479,BP,p,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0/500,54/4382,0.002114099088349228,6,0,1.0,1.0,1.0,0.20703958634976385,
GO:0043603,BP,p,cellular amide metabolic process,13/500,236/4382,0.002137604384483427,4,13,1.0,1.0,1.0,0.20759701247308213,"47, 468, 4552, 6150, 10573, 23417, 51069, 54948, 55168, 55577, 65005, 79590, 80142"
GO:0042590,BP,p,antigen processing and presentation of exogenous peptide antigen via MHC class I,0/500,56/4382,0.002189074608302079,5,0,1.0,1.0,1.0,0.21083864037316055,
GO:0010243,BP,p,response to organonitrogen compound,18/500,293/4382,0.002238131781873463,4,18,1.0,1.0,1.0,0.212409140562636,"301, 353, 468, 493, 634, 999, 1291, 1605, 1958, 3383, 5580, 5728, 5905, 5997, 6772, 9693, 23641, 55741"
GO:0002768,BP,p,immune response-regulating cell surface receptor signaling pathway,7/500,161/4382,0.0022447151226451627,6,7,1.0,1.0,1.0,0.212409140562636,"868, 3055, 3265, 3385, 5293, 5580, 8915"
GO:0002764,BP,p,immune response-regulating signaling pathway,7/500,162/4382,0.0022634573071319487,5,7,1.0,1.0,1.0,0.212409140562636,"868, 3055, 3265, 3385, 5293, 5580, 8915"
GO:0016197,BP,p,endosomal transport,2/500,91/4382,0.0022782857877406467,5,2,1.0,1.0,1.0,0.212409140562636,"1639, 6811"
GO:0065008,BP,p,regulation of biological quality,101/500,1128/4382,0.0023264928652707685,2,101,1.0,1.0,1.0,0.21275555897188014,"101, 216, 240, 301, 353, 360, 468, 476, 493, 523, 537, 546, 634, 819, 1152, 1317, 1525, 1604, 1605, 1639, 1958, 1968, 2006, 2029, 2030, 2258, 2271, 2280, 2547, 2548, 2677, 2778, 2810, 2896, 3055, 3265, 3303, 3382, 3383, 3775, 3910, 4054, 4097, 4204, 4478, 4502, 4609, 4763, 4858, 5205, 5361, 5364, 5580, 5728, 5905, 5947, 5976, 6279, 6280, 6352, 6363, 6558, 6772, 7114, 7133, 7392, 7417, 7520, 7531, 7756, 7776, 8322, 8655, 8861, 8898, 9026, 9296, 9536, 9693, 9873, 10154, 10312, 10395, 10723, 10971, 11215, 23129, 23136, 23348, 23406, 23560, 23647, 23654, 25805, 26137, 27032, 29108, 55729, 57130, 64218, 81539"
GO:0006979,BP,p,response to oxidative stress,6/500,150/4382,0.0023313758684140977,3,6,1.0,1.0,1.0,0.21275555897188014,"301, 468, 3303, 5580, 5796, 6363"
GO:0006468,BP,p,protein phosphorylation,12/500,224/4382,0.002336769482443853,7,12,1.0,1.0,1.0,0.21275555897188014,"1487, 3055, 5261, 5293, 5580, 6352, 7443, 7465, 23683, 28996, 29110, 51347"
GO:0038095,BP,p,Fc-epsilon receptor signaling pathway,1/500,73/4382,0.0024741857592701466,8,1,1.0,1.0,1.0,0.22352062665530456,8915
GO:0043170,BP,p,macromolecule metabolic process,184/500,1889/4382,0.0024956028950329128,3,184,1.0,1.0,1.0,0.22372120106702745,"101, 161, 301, 341, 468, 546, 634, 740, 868, 871, 1105, 1211, 1284, 1487, 1604, 1605, 1845, 1846, 1847, 1848, 1984, 2192, 2271, 2280, 2547, 2548, 2677, 2778, 2873, 3055, 3303, 3550, 3703, 4204, 4247, 4552, 4609, 4858, 5195, 5261, 5293, 5431, 5432, 5438, 5439, 5464, 5546, 5580, 5611, 5728, 5796, 5810, 5884, 5901, 5905, 5936, 5976, 6150, 6184, 6185, 6279, 6280, 6352, 6627, 6629, 6742, 6749, 6827, 6832, 6992, 7126, 7347, 7443, 7465, 7520, 7596, 7737, 7991, 8446, 8505, 8861, 8898, 8915, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 9929, 9986, 10010, 10055, 10195, 10200, 10286, 10312, 10434, 10519, 10573, 10610, 10730, 10758, 10856, 10884, 10919, 10933, 10988, 10992, 11046, 11052, 11073, 11221, 11226, 11282, 23173, 23450, 23524, 23555, 23560, 23636, 23683, 23774, 25842, 25896, 26151, 26190, 26229, 26284, 26589, 28996, 29088, 29093, 29108, 29110, 29761, 29880, 29929, 51069, 51073, 51230, 51294, 51347, 51514, 51547, 51574, 51642, 51728, 54148, 54517, 54663, 54948, 55035, 55052, 55159, 55168, 55201, 55209, 55234, 55568, 55624, 55718, 55729, 55733, 55741, 56647, 56913, 56950, 63875, 64062, 64422, 64976, 65005, 65123, 79005, 79053, 79590, 79706, 79718, 79731, 79796, 81790, 84759"
GO:0000184,BP,p,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",1/500,75/4382,0.002617096830616505,10,1,1.0,1.0,1.0,0.2328217287328607,5976
GO:0009725,BP,p,response to hormone,13/500,234/4382,0.002866228966329537,4,13,1.0,1.0,1.0,0.2530532755576093,"301, 353, 476, 634, 1605, 1958, 3383, 5580, 5728, 5905, 6363, 6772, 10634"
GO:1901698,BP,p,response to nitrogen compound,20/500,312/4382,0.002973474871548805,3,20,1.0,1.0,1.0,0.2605479410002239,"301, 353, 468, 493, 546, 634, 999, 1291, 1605, 1958, 3383, 5580, 5728, 5905, 5997, 6363, 6772, 9693, 23641, 55741"
GO:0070647,BP,p,protein modification by small protein conjugation or removal,25/500,366/4382,0.00335719580055718,7,25,1.0,1.0,1.0,0.29197581984845805,"868, 2873, 4609, 5195, 5728, 5905, 6992, 7126, 7347, 7737, 8915, 9025, 9246, 9929, 9986, 10055, 10758, 23636, 26190, 29761, 51514, 55159, 64422, 81790, 84759"
GO:0031146,BP,p,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,0/500,53/4382,0.0034255793246362326,10,0,1.0,1.0,1.0,0.2957163070319309,
GO:0006725,BP,p,cellular aromatic compound metabolic process,87/500,984/4382,0.0036566389363052797,3,87,1.0,1.0,1.0,0.30880050843262125,"47, 353, 468, 523, 546, 1284, 1355, 1633, 2030, 2271, 2547, 2778, 2873, 3303, 3418, 3550, 4204, 4552, 4858, 5431, 5432, 5438, 5439, 5464, 5546, 5728, 5810, 5884, 5901, 5936, 5976, 6627, 6629, 6749, 6827, 6832, 7520, 7596, 7737, 8446, 8505, 8566, 8861, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 10200, 10286, 10519, 10856, 10919, 10933, 10992, 11052, 11073, 23169, 23417, 23450, 23524, 23560, 25842, 25896, 51347, 51514, 51547, 51574, 51728, 54517, 54663, 54677, 55035, 55159, 55201, 55234, 55577, 55718, 55729, 56647, 64062, 65123, 79005, 79706, 79731"
GO:0043488,BP,p,regulation of mRNA stability,3/500,101/4382,0.0038549267759417174,9,3,1.0,1.0,1.0,0.32089511890589123,"3303, 5580, 5976"
GO:0048583,BP,p,regulation of response to stimulus,121/500,1302/4382,0.004204303530776358,3,121,1.0,1.0,1.0,0.3451573514494199,"101, 240, 301, 374, 468, 493, 537, 634, 868, 1028, 1108, 1123, 1525, 1604, 1605, 1845, 1846, 1847, 1848, 1958, 2010, 2192, 2280, 2547, 2619, 2873, 2896, 3055, 3075, 3265, 3303, 3383, 3385, 3430, 3554, 4043, 4061, 4609, 4763, 5204, 5293, 5364, 5580, 5611, 5728, 5810, 5884, 5997, 6275, 6279, 6280, 6352, 6363, 6405, 6558, 6749, 6772, 7114, 7126, 7133, 7266, 7417, 7520, 7531, 7737, 8322, 8434, 8490, 8505, 8898, 8915, 9025, 9026, 9052, 9139, 9536, 9693, 10010, 10048, 10252, 10395, 10488, 10519, 10525, 10758, 10856, 10919, 10988, 11073, 11133, 11221, 22926, 22974, 23122, 23173, 23286, 23396, 23555, 23636, 25805, 27032, 28996, 29108, 29110, 29761, 30851, 51230, 51347, 51547, 55159, 55188, 56950, 57447, 57680, 57823, 64218, 79718, 79726, 85458, 90627, 90993"
GO:0031329,BP,p,regulation of cellular catabolic process,25/500,361/4382,0.0042056241552958324,5,25,1.0,1.0,1.0,0.3451573514494199,"101, 341, 493, 523, 819, 3303, 4478, 5209, 5261, 5580, 5660, 5728, 5976, 6832, 7133, 8898, 11146, 22926, 23256, 23417, 26137, 28996, 29108, 29110, 29761"
GO:0016050,BP,p,vesicle organization,5/500,127/4382,0.00427821501014655,5,5,1.0,1.0,1.0,0.3486595645332022,"374, 6281, 6811, 9519, 23256"
GO:0043687,BP,p,post-translational protein modification,6/500,142/4382,0.0043654039842052255,7,6,1.0,1.0,1.0,0.3532945696661646,"2873, 3703, 5611, 7347, 26190, 51514"
GO:0010941,BP,p,regulation of cell death,49/500,608/4382,0.0047349446473402106,4,49,1.0,1.0,1.0,0.38054024800829617,"87, 101, 301, 468, 1048, 1848, 1958, 2124, 2619, 2810, 2896, 3055, 3265, 3303, 3383, 4043, 4204, 4609, 4763, 5293, 5580, 5611, 5728, 6279, 6280, 6352, 6363, 6772, 6832, 7020, 7133, 7417, 7531, 8915, 9026, 9693, 9915, 10395, 10488, 10519, 10525, 10730, 22926, 23636, 28996, 29108, 29110, 57680, 90993"
GO:0006413,BP,p,translational initiation,2/500,82/4382,0.0047673653860658355,3,2,1.0,1.0,1.0,0.38054024800829617,"1968, 5936"
GO:0038061,BP,p,NIK/NF-kappaB signaling,0/500,47/4382,0.004968191705156597,6,0,1.0,1.0,1.0,0.3834391134562581,
GO:0048639,BP,p,positive regulation of developmental growth,0/500,47/4382,0.004968191705156597,5,0,1.0,1.0,1.0,0.3834391134562581,
GO:0044267,BP,p,cellular protein metabolic process,99/500,1092/4382,0.005031976294966169,5,99,1.0,1.0,1.0,0.3858069193522088,"161, 301, 868, 1211, 1487, 1845, 1846, 1847, 1848, 2280, 2677, 2873, 3055, 3703, 4204, 4247, 4609, 5195, 5261, 5293, 5580, 5611, 5728, 5796, 5905, 6150, 6184, 6185, 6279, 6280, 6352, 6992, 7126, 7347, 7443, 7465, 7737, 7991, 8446, 8861, 8898, 8915, 9025, 9246, 9636, 9929, 9986, 10010, 10055, 10195, 10312, 10434, 10573, 10610, 10730, 10758, 10856, 10919, 10933, 10988, 11221, 11226, 11282, 23173, 23555, 23636, 23683, 23774, 26151, 26190, 26229, 28996, 29110, 29761, 29880, 29929, 51069, 51230, 51347, 51514, 51547, 54948, 55159, 55168, 55209, 55568, 55624, 55733, 55741, 56913, 56950, 64422, 65005, 79053, 79590, 79718, 79796, 81790, 84759"
GO:0006811,BP,p,ion transport,78/500,890/4382,0.005434167456940354,4,78,1.0,1.0,1.0,0.3993146768287634,"161, 301, 341, 360, 476, 493, 523, 537, 634, 868, 1211, 1317, 1337, 1340, 1345, 1346, 1347, 1349, 1350, 1355, 1891, 1984, 2030, 2258, 2280, 3308, 3775, 3927, 4697, 5195, 5205, 5250, 5660, 5825, 5901, 5976, 6352, 6363, 6558, 6811, 6834, 7417, 7531, 7991, 8322, 8655, 9016, 9167, 9197, 9296, 9377, 9873, 10312, 10723, 10730, 10916, 10971, 11046, 11230, 23169, 23256, 23417, 23633, 23636, 23647, 23760, 26020, 26063, 27032, 27342, 29103, 54677, 56288, 57130, 64422, 79714, 81539, 374291"
GO:0032446,BP,p,protein modification by small protein conjugation,19/500,289/4382,0.005448003570943314,8,19,1.0,1.0,1.0,0.3993146768287634,"868, 5195, 5905, 6992, 7126, 7347, 7737, 8915, 9025, 9246, 10055, 10758, 23636, 26190, 51514, 55159, 64422, 81790, 84759"
GO:0010608,BP,p,posttranscriptional regulation of gene expression,14/500,234/4382,0.005736112551814058,6,14,1.0,1.0,1.0,0.4178040979927565,"468, 1968, 1984, 3303, 5580, 5611, 5936, 5976, 5997, 6352, 7133, 23173, 23654, 54517"
GO:0019637,BP,p,organophosphate metabolic process,20/500,299/4382,0.006143479739127813,4,20,1.0,1.0,1.0,0.4419513140728119,"47, 216, 353, 523, 1152, 1633, 3418, 4204, 5209, 5293, 5728, 5901, 8566, 8867, 8898, 9519, 23396, 23417, 54677, 79947"
GO:0044281,BP,p,small molecule metabolic process,41/500,521/4382,0.00646129047994645,2,41,1.0,1.0,1.0,0.4619624494067236,"47, 216, 240, 353, 468, 523, 1152, 1595, 1633, 1891, 2108, 2271, 2548, 3418, 4204, 4552, 5205, 5209, 5464, 5728, 5825, 5901, 5947, 8505, 8566, 8867, 8898, 9519, 9536, 10434, 23169, 23417, 26063, 27235, 27430, 51582, 54677, 55577, 79731, 79947, 80142"
GO:1901566,BP,p,organonitrogen compound biosynthetic process,23/500,329/4382,0.006787049133048288,4,23,1.0,1.0,1.0,0.47937133694875605,"47, 353, 523, 1152, 1355, 1633, 3418, 4552, 6150, 6723, 8566, 9519, 10573, 11046, 23417, 23683, 26229, 51069, 51582, 54948, 55168, 65005, 79590"
GO:0009894,BP,p,regulation of catabolic process,33/500,436/4382,0.0068339299635834785,4,33,1.0,1.0,1.0,0.4797748180457944,"101, 341, 493, 523, 819, 868, 999, 1595, 3303, 4478, 5209, 5261, 5580, 5660, 5728, 5976, 6811, 6832, 7133, 8898, 11146, 22926, 23256, 23417, 23450, 23636, 26137, 28996, 29108, 29110, 29761, 51514, 51582"
GO:0072594,BP,p,establishment of protein localization to organelle,12/500,208/4382,0.006988155234006361,6,12,1.0,1.0,1.0,0.4861886327882264,"868, 1891, 3308, 5195, 5901, 10856, 23417, 23633, 23636, 26063, 29103, 54677"
GO:0046483,BP,p,heterocycle metabolic process,88/500,978/4382,0.007244903328247981,3,88,1.0,1.0,1.0,0.4995982448958697,"47, 240, 353, 468, 523, 546, 1284, 1355, 1633, 2030, 2271, 2547, 2778, 2873, 3303, 3418, 3550, 4204, 4552, 4858, 5431, 5432, 5438, 5439, 5464, 5546, 5728, 5810, 5884, 5901, 5936, 5976, 6627, 6629, 6749, 6827, 6832, 7520, 7596, 7737, 8446, 8505, 8566, 8861, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 10200, 10286, 10519, 10856, 10919, 10933, 10992, 11052, 11073, 23169, 23417, 23450, 23524, 23560, 25842, 25896, 51347, 51514, 51547, 51574, 51728, 54517, 54663, 54677, 55035, 55159, 55201, 55234, 55577, 55718, 55729, 56647, 64062, 65123, 79005, 79706, 79731"
GO:0002429,BP,p,immune response-activating cell surface receptor signaling pathway,7/500,146/4382,0.007683421732614114,8,7,1.0,1.0,1.0,0.5086954060594715,"868, 3055, 3265, 3385, 5293, 5580, 8915"
GO:0002757,BP,p,immune response-activating signal transduction,7/500,146/4382,0.007683421732614114,7,7,1.0,1.0,1.0,0.5086954060594715,"868, 3055, 3265, 3385, 5293, 5580, 8915"
GO:0050864,BP,p,regulation of B cell activation,0/500,45/4382,0.00772602427256963,7,0,1.0,1.0,1.0,0.5086954060594715,
GO:0090305,BP,p,nucleic acid phosphodiester bond hydrolysis,4/500,108/4382,0.008289019659864194,6,4,1.0,1.0,1.0,0.5327931884297002,"5438, 5810, 11052, 51728"
GO:0030163,BP,p,protein catabolic process,10/500,182/4382,0.008368484271831025,5,10,1.0,1.0,1.0,0.5327931884297002,"161, 634, 1211, 7126, 7347, 10312, 10434, 10730, 55741, 79718"
GO:0010033,BP,p,response to organic substance,66/500,761/4382,0.008376867550056264,3,66,1.0,1.0,1.0,0.5327931884297002,"301, 353, 360, 468, 476, 493, 546, 634, 871, 999, 1284, 1291, 1292, 1605, 1845, 1848, 1958, 2010, 2030, 2619, 3303, 3308, 3336, 3383, 3554, 4478, 4502, 4609, 5580, 5728, 5825, 5905, 5976, 5997, 6279, 6280, 6352, 6363, 6558, 6723, 6772, 7133, 7520, 7584, 7776, 8322, 8915, 9536, 9636, 9693, 9915, 10010, 10312, 10519, 10634, 10856, 10963, 11221, 23095, 23641, 26137, 29088, 29108, 29110, 55741, 55892"
GO:0031325,BP,p,positive regulation of cellular metabolic process,102/500,1103/4382,0.008579974761978937,5,102,1.0,1.0,1.0,0.534711368321404,"47, 87, 101, 301, 341, 374, 468, 493, 546, 868, 999, 1028, 1487, 1605, 1847, 1848, 1875, 1944, 1958, 1968, 1984, 2192, 2258, 2280, 2547, 2896, 3265, 3303, 3336, 3383, 3726, 4097, 4204, 4478, 4609, 4665, 4801, 4802, 4863, 5209, 5261, 5510, 5580, 5611, 5728, 5976, 5977, 6279, 6280, 6352, 6363, 6772, 6827, 6832, 7020, 7114, 7126, 7133, 7392, 7520, 8322, 8861, 8915, 9025, 9026, 9052, 9693, 9915, 9988, 10010, 10055, 10395, 10418, 10488, 10519, 10856, 11146, 22926, 22974, 23129, 23286, 23417, 23633, 23636, 23654, 25805, 25842, 26137, 26586, 28996, 29108, 29110, 29946, 51347, 51547, 51574, 55729, 57680, 60491, 79718, 80142, 90993"
GO:0016310,BP,p,phosphorylation,21/500,306/4382,0.008748745918214125,5,21,1.0,1.0,1.0,0.5394597086289281,"1152, 1346, 1347, 1487, 1633, 3055, 5209, 5261, 5293, 5580, 6352, 6834, 7443, 7465, 8566, 23396, 23683, 28996, 29110, 51347, 55577"
GO:0010629,BP,p,negative regulation of gene expression,26/500,357/4382,0.009023383224298477,6,26,1.0,1.0,1.0,0.5529889272880664,"301, 468, 493, 634, 1487, 2280, 2619, 3265, 3303, 4204, 5936, 5976, 5997, 6832, 6992, 7114, 9246, 9636, 10933, 29108, 29110, 54517, 57447, 79004, 84759, 90993"
GO:1903311,BP,p,regulation of mRNA metabolic process,8/500,157/4382,0.009893181379131578,7,8,1.0,1.0,1.0,0.5905860611419494,"3303, 4858, 5580, 5936, 5976, 11052, 51574, 55234"
GO:0019083,BP,p,viral transcription,2/500,76/4382,0.009932629825280771,4,2,1.0,1.0,1.0,0.5905860611419494,"7392, 23636"
GO:0010506,BP,p,regulation of autophagy,6/500,129/4382,0.010875382007938566,6,6,1.0,1.0,1.0,0.636892974474955,"523, 5660, 22926, 23256, 29108, 29110"
GO:0043487,BP,p,regulation of RNA stability,4/500,102/4382,0.011266444752623143,7,4,1.0,1.0,1.0,0.6499957779557927,"3303, 5580, 5976, 7133"
GO:0001501,BP,p,skeletal system development,0/500,41/4382,0.011728163107007573,4,0,1.0,1.0,1.0,0.6515405074061161,
GO:0061025,BP,p,membrane fusion,1/500,58/4382,0.011850689535891709,5,1,1.0,1.0,1.0,0.6515405074061161,6811
GO:0006605,BP,p,protein targeting,9/500,165/4382,0.0120041951375999,10,9,1.0,1.0,1.0,0.6515405074061161,"1891, 5195, 10971, 23417, 26063, 27342, 54677, 56288, 64422"
GO:0042221,BP,p,response to chemical,84/500,924/4382,0.012213464357357266,2,84,1.0,1.0,1.0,0.6515405074061161,"101, 301, 353, 360, 468, 476, 493, 523, 537, 546, 634, 871, 999, 1284, 1291, 1292, 1317, 1605, 1845, 1848, 1958, 2010, 2029, 2030, 2547, 2619, 2778, 3303, 3308, 3336, 3383, 3554, 3726, 3775, 4478, 4502, 4609, 5580, 5728, 5796, 5825, 5905, 5936, 5976, 5997, 6185, 6279, 6280, 6281, 6352, 6363, 6558, 6723, 6772, 7020, 7133, 7392, 7520, 7584, 7776, 8322, 8915, 9536, 9636, 9693, 9915, 10010, 10312, 10519, 10525, 10634, 10856, 10963, 11221, 23095, 23256, 23641, 26137, 28996, 29088, 29108, 29110, 55741, 55892"
GO:0006518,BP,p,peptide metabolic process,8/500,150/4382,0.012957686709784031,5,8,1.0,1.0,1.0,0.6515405074061161,"6150, 10573, 51069, 54948, 55168, 65005, 79590, 80142"
GO:0036211,BP,p,protein modification process,87/500,951/4382,0.013127467984492193,5,87,1.0,1.0,1.0,0.6515405074061161,"301, 868, 1487, 1845, 1846, 1847, 1848, 2280, 2677, 2873, 3055, 3703, 4204, 4247, 4609, 5195, 5261, 5293, 5580, 5611, 5728, 5796, 5905, 6184, 6185, 6279, 6280, 6352, 6992, 7126, 7347, 7443, 7465, 7737, 7991, 8446, 8861, 8898, 8915, 9025, 9246, 9636, 9929, 9986, 10010, 10055, 10195, 10434, 10610, 10758, 10856, 10919, 10933, 10988, 11221, 11226, 11282, 23173, 23636, 23683, 23774, 26151, 26190, 26229, 28996, 29110, 29761, 29880, 29929, 51230, 51347, 51514, 51547, 55159, 55209, 55568, 55624, 55733, 55741, 56913, 56950, 64422, 79053, 79718, 79796, 81790, 84759"
GO:0006464,BP,p,cellular protein modification process,87/500,951/4382,0.013127467984492193,6,87,1.0,1.0,1.0,0.6515405074061161,"301, 868, 1487, 1845, 1846, 1847, 1848, 2280, 2677, 2873, 3055, 3703, 4204, 4247, 4609, 5195, 5261, 5293, 5580, 5611, 5728, 5796, 5905, 6184, 6185, 6279, 6280, 6352, 6992, 7126, 7347, 7443, 7465, 7737, 7991, 8446, 8861, 8898, 8915, 9025, 9246, 9636, 9929, 9986, 10010, 10055, 10195, 10434, 10610, 10758, 10856, 10919, 10933, 10988, 11221, 11226, 11282, 23173, 23636, 23683, 23774, 26151, 26190, 26229, 28996, 29110, 29761, 29880, 29929, 51230, 51347, 51514, 51547, 55159, 55209, 55568, 55624, 55733, 55741, 56913, 56950, 64422, 79053, 79718, 79796, 81790, 84759"
GO:0070646,BP,p,protein modification by small protein removal,7/500,137/4382,0.013896127445555096,8,7,1.0,1.0,1.0,0.6828039380294024,"2873, 4609, 5728, 7347, 9929, 9986, 29761"
GO:0035567,BP,p,non-canonical Wnt signaling pathway,2/500,72/4382,0.014246936823636825,8,2,1.0,1.0,1.0,0.6947020993416885,"161, 8322"
GO:0044271,BP,p,cellular nitrogen compound biosynthetic process,42/500,513/4382,0.01453495999722483,4,42,1.0,1.0,1.0,0.7041545954081767,"47, 353, 468, 523, 1284, 1355, 1633, 3418, 4204, 5431, 5432, 5438, 5439, 5728, 6150, 6723, 6749, 6827, 7596, 8566, 8861, 9139, 9246, 9319, 9519, 9636, 10573, 23169, 23417, 25896, 51069, 51514, 51547, 51582, 51728, 54948, 55168, 55577, 55718, 65005, 65123, 79590"
GO:0006139,BP,p,nucleobase-containing compound metabolic process,85/500,929/4382,0.014561631842575131,4,85,1.0,1.0,1.0,0.7041545954081767,"47, 353, 468, 523, 546, 1284, 1633, 2030, 2271, 2547, 2778, 2873, 3303, 3418, 3550, 4204, 4552, 4858, 5431, 5432, 5438, 5439, 5464, 5546, 5728, 5810, 5884, 5901, 5936, 5976, 6627, 6629, 6749, 6827, 6832, 7520, 7596, 7737, 8446, 8505, 8861, 9025, 9139, 9246, 9319, 9519, 9636, 9656, 10200, 10286, 10519, 10856, 10919, 10933, 10992, 11052, 11073, 23169, 23417, 23450, 23524, 23560, 25842, 25896, 51347, 51514, 51547, 51574, 51728, 54517, 54663, 54677, 55035, 55159, 55201, 55234, 55577, 55718, 55729, 56647, 64062, 65123, 79005, 79706, 79731"
GO:0006790,BP,p,sulfur compound metabolic process,6/500,125/4382,0.014715903398048538,3,6,1.0,1.0,1.0,0.7072988034686608,"47, 4552, 11046, 23417, 27430, 80142"
GO:0016579,BP,p,protein deubiquitination,6/500,127/4382,0.015014413464200524,9,6,1.0,1.0,1.0,0.7171228463598068,"4609, 5728, 7347, 9929, 9986, 29761"
GO:0043067,BP,p,regulation of programmed cell death,47/500,562/4382,0.015486002831079428,5,47,1.0,1.0,1.0,0.7343862435572625,"87, 101, 301, 468, 1048, 1848, 1958, 2124, 2619, 2810, 2896, 3055, 3265, 3303, 3383, 4204, 4609, 4763, 5293, 5580, 5611, 5728, 6279, 6280, 6352, 6363, 6772, 6832, 7020, 7133, 7417, 7531, 8915, 9026, 9693, 9915, 10395, 10488, 10519, 10525, 10730, 22926, 23636, 28996, 29108, 57680, 90993"
